frame,recieved_ts,origin_ts
84,1680882377416.6255,1680882377327
85,1680882377527.6184,1680882377436
86,1680882377588.5686,1680882377497
87,1680882377646.6152,1680882377563
88,1680882377760.5845,1680882377670
89,1680882377795.5237,1680882377698
90,1680882377852.7068,1680882377774
91,1680882377899.6238,1680882377820
92,1680882377941.6409,1680882377849
93,1680882377979.4106,1680882377899
94,1680882378060.6003,1680882377962
95,1680882378155.945,1680882378073
96,1680882378216.8186,1680882378127
97,1680882378289.7747,1680882378186
98,1680882378323.2524,1680882378245
99,1680882378387.9585,1680882378296
100,1680882378469.8699,1680882378354
101,1680882378496.9702,1680882378402
102,1680882378534.9792,1680882378424
103,1680882378561.871,1680882378459
104,1680882378602.5576,1680882378519
105,1680882378645.5623,1680882378549
106,1680882378672.185,1680882378583
107,1680882378710.0652,1680882378625
108,1680882378792.854,1680882378689
109,1680882378837.2456,1680882378737
110,1680882378874.8943,1680882378763
111,1680882378912.429,1680882378809
112,1680882378994.7466,1680882378850
113,1680882379023.4424,1680882378876
114,1680882379062.0237,1680882378908
115,1680882379156.339,1680882378948
116,1680882379193.642,1680882379014
117,1680882379228.1545,1680882379049
118,1680882379253.049,1680882379093
119,1680882379314.5056,1680882379141
120,1680882379352.0342,1680882379174
121,1680882379389.7776,1680882379210
122,1680882379417.407,1680882379237
123,1680882379455.7449,1680882379283
124,1680882379490.693,1680882379314
125,1680882379607.7273,1680882379355
126,1680882379646.0757,1680882379432
127,1680882379683.6587,1680882379524
128,1680882379721.8723,1680882379532
129,1680882379749.133,1680882379564
130,1680882379779.5652,1680882379595
131,1680882379819.9377,1680882379623
132,1680882379858.63,1680882379649
133,1680882379897.1243,1680882379692
134,1680882379972.2285,1680882379855
135,1680882380036.2654,1680882379954
136,1680882380213.505,1680882380001
137,1680882380242.9087,1680882380075
138,1680882380281.8118,1680882380113
139,1680882380308.773,1680882380135
140,1680882380335.8132,1680882380169
141,1680882380372.9817,1680882380197
142,1680882380403.8179,1680882380231
143,1680882380452.3193,1680882380287
144,1680882380479.6091,1680882380362
145,1680882380509.4026,1680882380397
146,1680882380553.2048,1680882380474
147,1680882380711.9014,1680882380532
148,1680882380750.1194,1680882380547
149,1680882380777.237,1680882380566
150,1680882380804.3198,1680882380618
151,1680882380854.0205,1680882380660
152,1680882380880.5823,1680882380733
153,1680882380907.575,1680882380763
154,1680882381002.6396,1680882380789
155,1680882381035.6655,1680882380827
156,1680882381084.3264,1680882380857
157,1680882381111.5657,1680882380893
158,1680882381143.5745,1680882380948
159,1680882381180.5454,1680882381005
160,1680882381212.8042,1680882381035
161,1680882381239.8516,1680882381066
162,1680882381266.5625,1680882381100
163,1680882381304.2722,1680882381130
164,1680882381331.5176,1680882381163
165,1680882381369.536,1680882381222
166,1680882381406.6653,1680882381281
167,1680882381454.4893,1680882381323
168,1680882381482.3481,1680882381371
169,1680882381510.561,1680882381410
170,1680882381537.7197,1680882381444
171,1680882381563.8103,1680882381481
172,1680882381590.292,1680882381502
173,1680882381627.8684,1680882381555
174,1680882381675.4316,1680882381591
175,1680882381717.3296,1680882381625
176,1680882381794.8364,1680882381700
177,1680882381852.318,1680882381731
178,1680882381902.9934,1680882381767
179,1680882381931.169,1680882381805
180,1680882381971.018,1680882381847
181,1680882382009.326,1680882381880
182,1680882382035.1682,1680882381894
183,1680882382073.6265,1680882381951
184,1680882382109.8098,1680882381994
185,1680882382147.747,1680882382054
186,1680882382181.7336,1680882382085
187,1680882382216.4531,1680882382132
188,1680882382241.8892,1680882382162
189,1680882382265.3376,1680882382191
190,1680882382303.5466,1680882382225
191,1680882382328.7712,1680882382255
192,1680882382402.8552,1680882382320
193,1680882382466.8428,1680882382366
194,1680882382499.3704,1680882382404
195,1680882382523.673,1680882382436
196,1680882382547.4146,1680882382455
197,1680882382577.8096,1680882382497
198,1680882382602.957,1680882382531
199,1680882382687.2693,1680882382591
200,1680882382717.0347,1680882382618
201,1680882382782.6816,1680882382691
202,1680882382829.288,1680882382724
203,1680882382861.6106,1680882382755
204,1680882382895.5652,1680882382796
205,1680882382920.6377,1680882382832
206,1680882382945.4016,1680882382858
207,1680882382979.6582,1680882382895
208,1680882383059.7744,1680882382977
209,1680882383109.6497,1680882383014
210,1680882383134.801,1680882383048
211,1680882383156.2927,1680882383065
212,1680882383178.4834,1680882383097
213,1680882383211.4846,1680882383127
214,1680882383239.0613,1680882383156
215,1680882383340.2476,1680882383252
216,1680882383380.4414,1680882383305
217,1680882383423.035,1680882383328
218,1680882383454.4321,1680882383363
219,1680882383492.8965,1680882383404
220,1680882383519.2766,1680882383428
221,1680882383554.6086,1680882383463
222,1680882383619.7004,1680882383526
223,1680882383651.2996,1680882383559
224,1680882383692.9524,1680882383593
225,1680882383726.9053,1680882383618
226,1680882383780.8228,1680882383694
227,1680882383810.687,1680882383732
228,1680882383871.0908,1680882383783
229,1680882383909.7534,1680882383827
230,1680882383943.5923,1680882383858
231,1680882383979.3865,1680882383884
232,1680882384013.3118,1680882383915
233,1680882384049.8398,1680882383949
234,1680882384083.6777,1680882383993
235,1680882384148.9888,1680882384064
236,1680882384212.3882,1680882384127
237,1680882384251.688,1680882384146
238,1680882384280.5444,1680882384168
239,1680882384319.1616,1680882384198
240,1680882384342.8904,1680882384226
241,1680882384369.3098,1680882384286
242,1680882384480.942,1680882384370
243,1680882384529.225,1680882384382
244,1680882384558.89,1680882384448
245,1680882384593.033,1680882384468
246,1680882384617.8794,1680882384501
247,1680882384643.2812,1680882384532
248,1680882384677.4958,1680882384567
249,1680882384758.529,1680882384655
250,1680882384789.6597,1680882384697
251,1680882384828.6875,1680882384729
252,1680882384866.4006,1680882384776
253,1680882384891.2917,1680882384801
254,1680882384917.3186,1680882384847
255,1680882384944.51,1680882384863
256,1680882385028.746,1680882384933
257,1680882385073.8022,1680882384972
258,1680882385105.7727,1680882385000
259,1680882385142.4944,1680882385064
260,1680882385175.0413,1680882385102
261,1680882385215.0935,1680882385129
262,1680882385241.538,1680882385168
263,1680882385274.793,1680882385201
264,1680882385311.871,1680882385227
265,1680882385359.9993,1680882385265
266,1680882385437.7515,1680882385346
267,1680882385471.0117,1680882385386
268,1680882385509.8337,1680882385409
269,1680882385533.3755,1680882385456
270,1680882385576.1804,1680882385492
271,1680882385612.0825,1680882385523
272,1680882385647.0117,1680882385556
273,1680882385699.3745,1680882385622
274,1680882385752.603,1680882385668
275,1680882385809.5068,1680882385716
276,1680882385850.9626,1680882385766
277,1680882385888.691,1680882385800
278,1680882385924.2014,1680882385822
279,1680882385961.4504,1680882385859
280,1680882386006.3943,1680882385905
281,1680882386032.7402,1680882385931
282,1680882386068.4355,1680882385993
283,1680882386108.491,1680882386027
284,1680882386150.7056,1680882386059
285,1680882386177.0308,1680882386096
286,1680882386223.6965,1680882386132
287,1680882386307.8474,1680882386222
288,1680882386348.8235,1680882386235
289,1680882386374.7854,1680882386268
290,1680882386404.2263,1680882386321
291,1680882386435.9216,1680882386350
292,1680882386474.4546,1680882386392
293,1680882386518.6643,1680882386415
294,1680882386603.1562,1680882386514
295,1680882386646.817,1680882386558
296,1680882386684.9778,1680882386579
297,1680882386711.5842,1680882386607
298,1680882386742.0137,1680882386632
299,1680882386780.337,1680882386660
300,1680882386816.9192,1680882386694
301,1680882386865.4934,1680882386792
302,1680882386906.9153,1680882386838
303,1680882386986.6465,1680882386901
304,1680882387025.1372,1680882386918
305,1680882387052.6226,1680882386952
306,1680882387090.7302,1680882386992
307,1680882387127.3984,1680882387025
308,1680882387159.9685,1680882387058
309,1680882387209.365,1680882387127
310,1680882387246.941,1680882387164
311,1680882387274.6338,1680882387189
312,1680882387301.4697,1680882387224
313,1680882387332.0195,1680882387262
314,1680882387363.248,1680882387292
315,1680882387405.6882,1680882387329
316,1680882387473.02,1680882387387
317,1680882387511.8596,1680882387431
318,1680882387539.0386,1680882387463
319,1680882387578.296,1680882387497
320,1680882387614.9854,1680882387528
321,1680882387651.2363,1680882387561
322,1680882387691.7224,1680882387614
323,1680882387739.578,1680882387664
324,1680882387787.8386,1680882387704
325,1680882387820.639,1680882387748
326,1680882387868.4998,1680882387777
327,1680882387895.4373,1680882387814
328,1680882387932.4785,1680882387853
329,1680882387980.2095,1680882387894
330,1680882388021.14,1680882387925
331,1680882388048.5757,1680882387958
332,1680882388129.7458,1680882388045
333,1680882388176.8716,1680882388094
334,1680882388213.3538,1680882388123
335,1680882388262.1543,1680882388157
336,1680882388290.216,1680882388188
337,1680882388328.1824,1680882388230
338,1680882388364.646,1680882388254
339,1680882388391.3845,1680882388320
340,1680882388441.481,1680882388361
341,1680882388479.8154,1680882388400
342,1680882388516.3474,1680882388427
343,1680882388560.0957,1680882388461
344,1680882388586.42,1680882388496
345,1680882388612.5837,1680882388533
346,1680882388675.5708,1680882388593
347,1680882388704.2622,1680882388631
348,1680882388746.1711,1680882388661
349,1680882388812.6274,1680882388730
350,1680882388841.43,1680882388741
351,1680882388870.5044,1680882388788
352,1680882388897.933,1680882388823
353,1680882388924.5706,1680882388848
354,1680882389010.8523,1680882388925
355,1680882389088.199,1680882388999
356,1680882389117.0364,1680882389038
357,1680882389155.7144,1680882389066
358,1680882389180.6462,1680882389100
359,1680882389218.417,1680882389126
360,1680882389245.826,1680882389162
361,1680882389271.206,1680882389192
362,1680882389344.432,1680882389260
363,1680882389419.8518,1680882389322
364,1680882389461.666,1680882389358
365,1680882389488.9053,1680882389395
366,1680882389538.3442,1680882389430
367,1680882389564.2307,1680882389464
368,1680882389590.7087,1680882389500
369,1680882389619.9622,1680882389527
370,1680882389667.967,1680882389591
371,1680882389716.4753,1680882389615
372,1680882389743.7727,1680882389656
373,1680882389781.5632,1680882389695
374,1680882389814.227,1680882389733
375,1680882389847.2324,1680882389759
376,1680882389889.2842,1680882389791
377,1680882389940.6348,1680882389856
378,1680882389976.5603,1680882389884
379,1680882390037.1628,1680882389941
380,1680882390076.5325,1680882389961
381,1680882390103.71,1680882389993
382,1680882390130.605,1680882390030
383,1680882390168.07,1680882390061
384,1680882390194.5317,1680882390120
385,1680882390246.4683,1680882390159
386,1680882390326.647,1680882390233
387,1680882390347.8271,1680882390260
388,1680882390380.224,1680882390297
389,1680882390411.5999,1680882390327
390,1680882390446.2954,1680882390362
391,1680882390474.7166,1680882390396
392,1680882390501.3584,1680882390426
393,1680882390575.9329,1680882390491
394,1680882390620.633,1680882390526
395,1680882390646.2566,1680882390556
396,1680882390669.7307,1680882390589
397,1680882390713.1135,1680882390634
398,1680882390739.642,1680882390662
399,1680882390774.777,1680882390689
400,1680882390862.2175,1680882390765
401,1680882390899.6963,1680882390822
402,1680882390942.2395,1680882390848
403,1680882390977.3699,1680882390879
404,1680882391015.9543,1680882390905
405,1680882391042.8877,1680882390944
406,1680882391067.103,1680882390966
407,1680882391090.81,1680882391013
408,1680882391183.107,1680882391094
409,1680882391223.2593,1680882391143
410,1680882391252.3098,1680882391173
411,1680882391327.3928,1680882391198
412,1680882391362.1592,1680882391233
413,1680882391385.3499,1680882391262
414,1680882391408.435,1680882391295
415,1680882391431.5757,1680882391354
416,1680882391528.6863,1680882391433
417,1680882391566.4832,1680882391456
418,1680882391599.9585,1680882391492
419,1680882391623.2905,1680882391527
420,1680882391657.3262,1680882391578
421,1680882391696.575,1680882391614
422,1680882391731.8062,1680882391629
423,1680882391776.9236,1680882391693
424,1680882391806.4512,1680882391729
425,1680882391846.7542,1680882391774
426,1680882391870.9722,1680882391787
427,1680882391946.9949,1680882391858
428,1680882391979.102,1680882391886
429,1680882392004.6028,1680882391919
430,1680882392028.3474,1680882391953
431,1680882392066.2957,1680882391987
432,1680882392148.069,1680882392053
433,1680882392188.7966,1680882392089
434,1680882392229.1162,1680882392126
435,1680882392264.454,1680882392168
436,1680882392287.6426,1680882392195
437,1680882392321.5786,1680882392233
438,1680882392357.6135,1680882392265
439,1680882392419.4563,1680882392326
440,1680882392454.0354,1680882392356
441,1680882392489.5784,1680882392392
442,1680882392541.0435,1680882392456
443,1680882392588.164,1680882392492
444,1680882392610.824,1680882392521
445,1680882392650.421,1680882392565
446,1680882392686.2393,1680882392598
447,1680882392731.973,1680882392645
448,1680882392773.6304,1680882392681
449,1680882392809.9702,1680882392727
450,1680882392846.2524,1680882392756
451,1680882392884.036,1680882392790
452,1680882392908.3115,1680882392824
453,1680882392932.8535,1680882392855
454,1680882392995.9404,1680882392912
455,1680882393035.963,1680882392960
456,1680882393077.0178,1680882393005
457,1680882393106.9163,1680882393029
458,1680882393151.4453,1680882393054
459,1680882393178.28,1680882393083
460,1680882393214.3208,1680882393111
461,1680882393250.6497,1680882393171
462,1680882393292.6921,1680882393209
463,1680882393375.8186,1680882393295
464,1680882393410.6274,1680882393312
465,1680882393445.4585,1680882393345
466,1680882393471.2239,1680882393388
467,1680882393497.5203,1680882393421
468,1680882393533.4666,1680882393462
469,1680882393578.5923,1680882393494
470,1680882393644.6382,1680882393556
471,1680882393683.565,1680882393591
472,1680882393713.2488,1680882393633
473,1680882393740.904,1680882393662
474,1680882393778.8079,1680882393700
475,1680882393813.564,1680882393726
476,1680882393849.6116,1680882393763
477,1680882393924.0623,1680882393826
478,1680882393956.5764,1680882393858
479,1680882393980.311,1680882393897
480,1680882394020.86,1680882393929
481,1680882394045.6106,1680882393957
482,1680882394080.3186,1680882393986
483,1680882394102.7312,1680882394031
484,1680882394183.9312,1680882394098
485,1680882394210.4675,1680882394122
486,1680882394252.0735,1680882394162
487,1680882394285.8323,1680882394197
488,1680882394310.1047,1680882394224
489,1680882394346.792,1680882394259
490,1680882394371.5474,1680882394286
491,1680882394445.9026,1680882394357
492,1680882394477.0874,1680882394398
493,1680882394518.0408,1680882394423
494,1680882394554.779,1680882394459
495,1680882394576.8892,1680882394488
496,1680882394611.9814,1680882394531
497,1680882394636.4207,1680882394568
498,1680882394715.7773,1680882394625
499,1680882394758.0095,1680882394657
500,1680882394794.3716,1680882394712
501,1680882394820.5544,1680882394725
502,1680882394854.9617,1680882394757
503,1680882394912.62,1680882394820
504,1680882394936.043,1680882394866
505,1680882394974.0571,1680882394893
506,1680882395020.973,1680882394921
507,1680882395087.7043,1680882394991
508,1680882395122.985,1680882395022
509,1680882395157.6091,1680882395056
510,1680882395183.3098,1680882395094
511,1680882395219.4832,1680882395149
512,1680882395258.8088,1680882395167
513,1680882395293.0417,1680882395199
514,1680882395348.8997,1680882395259
515,1680882395375.0146,1680882395298
516,1680882395401.067,1680882395329
517,1680882395437.2993,1680882395363
518,1680882395544.7742,1680882395456
519,1680882395573.8293,1680882395478
520,1680882395610.905,1680882395512
521,1680882395635.127,1680882395533
522,1680882395656.557,1680882395562
523,1680882395679.5867,1680882395598
524,1680882395712.2253,1680882395618
525,1680882395816.9717,1680882395721
526,1680882395851.1235,1680882395760
527,1680882395872.474,1680882395799
528,1680882395909.8533,1680882395830
529,1680882395949.0776,1680882395863
530,1680882395984.7156,1680882395889
531,1680882396024.8428,1680882395925
532,1680882396075.9592,1680882395995
533,1680882396114.2812,1680882396025
534,1680882396148.2515,1680882396055
535,1680882396182.0173,1680882396088
536,1680882396220.3904,1680882396130
537,1680882396248.095,1680882396171
538,1680882396334.785,1680882396224
539,1680882396370.6895,1680882396274
540,1680882396408.9067,1680882396308
541,1680882396452.6821,1680882396331
542,1680882396491.8752,1680882396371
543,1680882396514.1667,1680882396399
544,1680882396536.982,1680882396459
545,1680882396566.6936,1680882396494
546,1680882396601.9834,1680882396522
547,1680882396641.9663,1680882396553
548,1680882396678.5803,1680882396586
549,1680882396739.8171,1680882396660
550,1680882396780.1846,1680882396692
551,1680882396815.0698,1680882396722
552,1680882396849.2727,1680882396768
553,1680882396883.2188,1680882396796
554,1680882396916.972,1680882396827
555,1680882396940.9417,1680882396860
556,1680882396995.8806,1680882396921
557,1680882397040.7556,1680882396959
558,1680882397065.3496,1680882396989
559,1680882397149.7395,1680882397065
560,1680882397184.4617,1680882397097
561,1680882397225.8406,1680882397133
562,1680882397306.8298,1680882397222
563,1680882397334.2112,1680882397257
564,1680882397420.162,1680882397326
565,1680882397454.4153,1680882397365
566,1680882397479.7654,1680882397399
567,1680882397514.818,1680882397426
568,1680882397548.2954,1680882397469
569,1680882397582.6636,1680882397495
570,1680882397607.3965,1680882397524
571,1680882397676.8103,1680882397594
572,1680882397720.572,1680882397633
573,1680882397760.4336,1680882397675
574,1680882397785.5403,1680882397700
575,1680882397811.6812,1680882397744
576,1680882397888.0334,1680882397798
577,1680882397930.387,1680882397821
578,1680882397952.361,1680882397857
579,1680882397986.4563,1680882397896
580,1680882398047.5632,1680882397965
581,1680882398083.2002,1680882398003
582,1680882398133.4048,1680882398046
583,1680882398181.5032,1680882398083
584,1680882398217.2537,1680882398116
585,1680882398255.6858,1680882398152
586,1680882398282.5183,1680882398183
587,1680882398308.8801,1680882398229
588,1680882398334.62,1680882398256
589,1680882398437.8958,1680882398351
590,1680882398465.6316,1680882398377
591,1680882398492.9207,1680882398401
592,1680882398519.4888,1680882398430
593,1680882398546.4495,1680882398458
594,1680882398572.8699,1680882398490
595,1680882398609.4836,1680882398522
596,1680882398699.4973,1680882398617
597,1680882398738.887,1680882398660
598,1680882398783.2268,1680882398694
599,1680882398814.9062,1680882398721
600,1680882398851.318,1680882398754
601,1680882398878.392,1680882398786
602,1680882398909.9316,1680882398819
603,1680882398977.2695,1680882398889
604,1680882399020.6086,1680882398929
605,1680882399068.4346,1680882398967
606,1680882399106.0369,1680882399012
607,1680882399144.1924,1680882399026
608,1680882399181.327,1680882399060
609,1680882399208.4595,1680882399092
610,1680882399247.0088,1680882399152
611,1680882399283.906,1680882399190
612,1680882399328.7605,1680882399229
613,1680882399352.3293,1680882399266
614,1680882399387.2222,1680882399296
615,1680882399420.1995,1680882399327
616,1680882399454.2039,1680882399369
617,1680882399546.79,1680882399464
618,1680882399596.372,1680882399502
619,1680882399649.5647,1680882399546
620,1680882399677.9019,1680882399578
621,1680882399705.1624,1680882399613
622,1680882399781.4583,1680882399693
623,1680882399815.0674,1680882399718
624,1680882399858.1736,1680882399776
625,1680882399908.5886,1680882399819
626,1680882399937.5632,1680882399859
627,1680882399971.7332,1680882399885
628,1680882400026.7173,1680882399915
629,1680882400061.257,1680882399948
630,1680882400090.7673,1680882399980
631,1680882400151.6602,1680882400056
632,1680882400196.591,1680882400084
633,1680882400241.2422,1680882400121
634,1680882400289.0034,1680882400158
635,1680882400333.6611,1680882400205
636,1680882400363.9368,1680882400226
637,1680882400393.16,1680882400255
638,1680882400421.193,1680882400308
639,1680882400444.2695,1680882400347
640,1680882400477.955,1680882400382
641,1680882400505.9102,1680882400418
642,1680882400582.2056,1680882400495
643,1680882400635.0908,1680882400528
644,1680882400662.5837,1680882400557
645,1680882400690.7778,1680882400598
646,1680882400731.4182,1680882400613
647,1680882400763.143,1680882400649
648,1680882400792.2573,1680882400680
649,1680882400838.9453,1680882400750
650,1680882400863.5564,1680882400783
651,1680882400899.136,1680882400817
652,1680882400977.658,1680882400885
